20240524;101400;3459.05;3459.05;3457.4;3457.4;3
20240524;101500;3457;3457;3453;3453;9
20240524;102000;3454.25;3454.25;3452.85;3452.85;2
20240524;102100;3452;3452;3452;3452;1
20240524;102500;3452;3452;3442.25;3445.55;67
20240524;102600;3443.3;3443.3;3443.3;3443.3;1
20240524;102700;3443.3;3443.3;3440;3440;4
20240524;103000;3442.1;3442.1;3442.1;3442.1;2
20240524;103100;3441.45;3444.2;3441.45;3444.2;2
20240524;103300;3440.05;3440.8;3437.15;3440.8;31
20240524;103400;3441.85;3441.85;3441.85;3441.85;1
20240524;103500;3443.7;3443.7;3443.7;3443.7;1
20240524;103600;3445.25;3445.25;3445.25;3445.25;1
20240524;104200;3442.1;3442.1;3442.1;3442.1;1
20240524;104400;3442.1;3442.1;3442.1;3442.1;2
20240524;104500;3442.1;3442.1;3440.1;3440.1;12
20240524;104600;3439.05;3439.05;3439.05;3439.05;1
20240524;104900;3437;3437;3436.85;3436.85;2
20240524;105100;3438;3438;3438;3438;2
20240524;110200;3443.4;3443.4;3443.4;3443.4;1
20240524;110300;3442.8;3442.8;3442.8;3442.8;5
20240524;111200;3439.35;3439.35;3439.35;3439.35;1
20240524;111300;3438.35;3438.35;3438.35;3438.35;1
20240524;111400;3439.45;3439.45;3439.45;3439.45;1
20240524;111700;3438.9;3439;3438.9;3439;4
20240524;111800;3438.2;3442.35;3438.2;3442.35;2
20240524;112200;3446.75;3446.75;3446.75;3446.75;1
20240524;112600;3444.95;3444.95;3444.95;3444.95;1
20240524;112900;3446;3446.75;3446;3446.75;9
20240524;113200;3446.75;3446.75;3446.75;3446.75;1
20240524;113300;3446.4;3446.4;3446.4;3446.4;1
20240524;114200;3442.25;3442.25;3442.25;3442.25;1
20240524;114600;3440;3440;3440;3440;1
20240524;114800;3439;3439;3439;3439;1
20240524;114900;3438.6;3438.6;3438.6;3438.6;1
20240524;115300;3444;3445;3444;3445;3
20240524;115800;3442.75;3442.75;3442.75;3442.75;1
20240524;120200;3438.6;3438.85;3438.6;3438.85;2
20240524;120900;3440;3440;3440;3440;1
20240524;121000;3440.5;3440.5;3440.5;3440.5;1
20240524;121100;3442.5;3442.5;3442.5;3442.5;1
20240524;121400;3441;3441;3441;3441;10
20240524;121700;3439;3439;3439;3439;1
20240524;122400;3440.4;3440.4;3440.4;3440.4;1
20240524;122700;3439.2;3439.2;3438.7;3438.7;10
20240524;122900;3438;3438;3438;3438;2
20240524;123000;3437.5;3437.5;3436;3436;9
20240524;123100;3438.5;3438.5;3438.5;3438.5;1
20240524;123700;3440;3440;3440;3440;2
